Breite,Laenge,Strasse
49.3525,8.165,Keltenstraße
49.3526,8.165,Adolf-Kolping-Straße
49.3666,8.165,An der Eselshaut
49.3359,8.1651,B 39
49.3485,8.1651,Sandfeldweg
49.3492,8.1651,Dr.- Goerdeler-Straße
49.3523,8.1651,Adolf-Kolping-Straße
49.3524,8.1651,Adolf-Kolping-Straße
49.3525,8.1651,Keltenstraße
49.3526,8.1651,Adolf-Kolping-Straße
49.3466,8.1652,Hanns-Fay-Straße
49.3467,8.1652,Hanns-Fay-Straße
49.3468,8.1652,Hanns-Fay-Straße
49.3469,8.1652,Hanns-Fay-Straße
49.347,8.1652,Hanns-Fay-Straße
49.3471,8.1652,Hanns-Fay-Straße
49.3484,8.1652,Sandfeldweg
49.3485,8.1652,Sandfeldweg
49.3492,8.1652,Dr.- Goerdeler-Straße
49.3507,8.1652,Branchweilerhofstraße
49.3508,8.1652,Branchweilerhofstraße
49.3522,8.1652,Adolf-Kolping-Straße
49.3523,8.1652,Adolf-Kolping-Straße
49.3524,8.1652,Keltenstraße
49.3525,8.1652,Adolf-Kolping-Straße
49.3526,8.1652,Adolf-Kolping-Straße
49.3667,8.1652,An der Eselshaut
49.3358,8.1653,B 39
49.3471,8.1653,Hanns-Fay-Straße
49.3472,8.1653,Hanns-Fay-Straße
49.3485,8.1653,Sandfeldweg
49.3523,8.1653,Keltenstraße
49.3524,8.1653,Keltenstraße
49.3525,8.1653,Adolf-Kolping-Straße
49.3526,8.1653,Adolf-Kolping-Straße
49.3357,8.1654,B 39
49.3358,8.1654,B 39
49.3472,8.1654,Hanns-Fay-Straße
49.3484,8.1654,Sandfeldweg
49.3491,8.1654,Dr.- Goerdeler-Straße
49.3523,8.1654,Keltenstraße
49.3524,8.1654,Keltenstraße
49.3525,8.1654,Adolf-Kolping-Straße
49.3526,8.1654,Adolf-Kolping-Straße
49.3601,8.1654,B 38
49.3669,8.1654,An der Eselshaut
49.3462,8.1655,Hanns-Fay-Straße
49.3473,8.1655,Hanns-Fay-Straße
49.3508,8.1655,Branchweilerhofstraße
49.3523,8.1655,Keltenstraße
49.3524,8.1655,Keltenstraße
49.3525,8.1655,Keltenstraße
49.3356,8.1656,B 39
49.3474,8.1656,Hanns-Fay-Straße
49.3484,8.1656,Sandfeldweg
49.3491,8.1656,Dr.- Goerdeler-Straße
49.3521,8.1656,Keltenstraße
49.3522,8.1656,Keltenstraße
49.3523,8.1656,Keltenstraße
49.3524,8.1656,Keltenstraße
49.3525,8.1656,Keltenstraße
49.3356,8.1657,B 39
49.3483,8.1657,Sandfeldweg
49.3508,8.1657,Branchweilerhofstraße
49.352,8.1657,Keltenstraße
49.3521,8.1657,Keltenstraße
49.3522,8.1657,Keltenstraße
49.3523,8.1657,Keltenstraße
49.3524,8.1657,Keltenstraße
49.367,8.1657,An der Eselshaut
49.3355,8.1658,B 39
49.3461,8.1658,Hanns-Fay-Straße
49.3462,8.1658,Hanns-Fay-Straße
49.3475,8.1658,Hanns-Fay-Straße
49.3483,8.1658,Sandfeldweg
49.3484,8.1658,Sandfeldweg
49.349,8.1658,Dr.- Goerdeler-Straße
49.3508,8.1658,Branchweilerhofstraße
49.3519,8.1658,Keltenstraße
49.352,8.1658,Keltenstraße
49.3521,8.1658,Keltenstraße
49.3522,8.1658,Keltenstraße
49.3523,8.1658,Keltenstraße
49.3524,8.1658,Keltenstraße
49.36,8.1658,B 38
49.3354,8.1659,B 39
49.3462,8.1659,Hanns-Fay-Straße
49.3475,8.1659,Hanns-Fay-Straße
49.3476,8.1659,Hanns-Fay-Straße
49.3477,8.1659,Otto-Dill-Straße
49.3478,8.1659,Otto-Dill-Straße
49.3479,8.1659,Otto-Dill-Straße
49.348,8.1659,Otto-Dill-Straße
49.3481,8.1659,Sandfeldweg
49.349,8.1659,Dr.- Goerdeler-Straße
49.3519,8.1659,Keltenstraße
49.3523,8.1659,Keltenstraße
49.3353,8.166,B 39
49.3461,8.166,Hanns-Fay-Straße
49.3476,8.166,Hanns-Fay-Straße
49.3482,8.166,Sandfeldweg
49.3483,8.166,Sandfeldweg
49.349,8.166,Dr.- Goerdeler-Straße
49.3508,8.166,Branchweilerhofstraße
49.3517,8.166,Keltenstraße
49.3518,8.166,Keltenstraße
49.3523,8.166,Keltenstraße
49.3353,8.1661,B 39
49.3475,8.1661,Otto-Dill-Straße
49.3478,8.1661,Otto-Dill-Straße
49.348,8.1661,Sandfeldweg
49.3489,8.1661,Dr.- Goerdeler-Straße
49.3508,8.1661,Branchweilerhofstraße
49.3517,8.1661,Keltenstraße
49.3522,8.1661,Neubachwiesen
49.3523,8.1661,Neubachwiesen
49.3672,8.1661,An der Eselshaut
49.3461,8.1662,Hanns-Fay-Straße
49.3475,8.1662,Otto-Dill-Straße
49.3489,8.1662,Dr.- Goerdeler-Straße
49.349,8.1662,Dr.- Goerdeler-Straße
49.3516,8.1662,Keltenstraße
49.3523,8.1662,Neubachwiesen
49.3351,8.1663,B 39
49.3352,8.1663,B 39
49.3475,8.1663,Otto-Dill-Straße
49.3481,8.1663,Sandfeldweg
49.3482,8.1663,Sandfeldweg
49.3508,8.1663,Branchweilerhofstraße
49.3515,8.1663,Keltenstraße
49.3516,8.1663,Keltenstraße
49.3522,8.1663,Neubachwiesen
49.3523,8.1663,Neubachwiesen
49.3598,8.1663,B 38
49.3673,8.1663,An der Eselshaut
49.3351,8.1664,B 39
49.3461,8.1664,Hanns-Fay-Straße
49.3474,8.1664,Otto-Dill-Straße
49.3481,8.1664,Sandfeldweg
49.3482,8.1664,Sandfeldweg
49.3489,8.1664,Dr.- Goerdeler-Straße
49.3508,8.1664,Branchweilerhofstraße
49.3514,8.1664,Keltenstraße
49.3515,8.1664,Keltenstraße
49.3521,8.1664,Neubachwiesen
49.3522,8.1664,Neubachwiesen
49.3523,8.1664,Neubachwiesen
49.335,8.1665,B 39
49.3474,8.1665,Otto-Dill-Straße
49.3475,8.1665,Otto-Dill-Straße
49.3481,8.1665,Sandfeldweg
49.3513,8.1665,Keltenstraße
49.3514,8.1665,Keltenstraße
49.3522,8.1665,Neubachwiesen
49.335,8.1666,B 39
49.3408,8.1666,Le Quartier-Hornbach
49.3409,8.1666,Le Quartier-Hornbach
49.3461,8.1666,Hanns-Fay-Straße
49.3481,8.1666,Sandfeldweg
49.3508,8.1666,Branchweilerhofstraße
49.351,8.1666,Keltenstraße
49.3511,8.1666,Keltenstraße
49.3512,8.1666,Keltenstraße
49.3513,8.1666,Branchweilerhofstraße
49.3521,8.1666,Neubachwiesen
49.3522,8.1666,Neubachwiesen
49.3674,8.1666,An der Eselshaut
49.3408,8.1667,Le Quartier-Hornbach
49.3411,8.1667,Le Quartier-Hornbach
49.3412,8.1667,Le Quartier-Hornbach
49.3413,8.1667,Le Quartier-Hornbach
49.3414,8.1667,Le Quartier-Hornbach
49.3415,8.1667,Le Quartier-Hornbach
49.3424,8.1667,Le Quartier-Hornbach
49.3473,8.1667,Otto-Dill-Straße
49.3474,8.1667,Otto-Dill-Straße
49.348,8.1667,Sandfeldweg
49.3508,8.1667,Branchweilerhofstraße
49.3509,8.1667,Keltenstraße
49.351,8.1667,Keltenstraße
49.3511,8.1667,Keltenstraße
49.3522,8.1667,Neubachwiesen
49.3597,8.1667,B 38
49.3349,8.1668,B 39
49.3407,8.1668,Le Quartier-Hornbach
49.3417,8.1668,Le Quartier-Hornbach
49.3424,8.1668,Le Quartier-Hornbach
49.3425,8.1668,Le Quartier-Hornbach
49.3426,8.1668,Le Quartier-Hornbach
49.3461,8.1668,Hanns-Fay-Straße
49.3473,8.1668,Otto-Dill-Straße
49.348,8.1668,Sandfeldweg
49.3481,8.1668,Sandfeldweg
49.3508,8.1668,Branchweilerhofstraße
49.3509,8.1668,Branchweilerhofstraße
49.3521,8.1668,Branchweilerhofstraße
49.3675,8.1668,An der Eselshaut
49.3349,8.1669,B 39
49.3407,8.1669,Le Quartier-Hornbach
49.3418,8.1669,Le Quartier-Hornbach
49.342,8.1669,Le Quartier-Hornbach
49.3421,8.1669,Le Quartier-Hornbach
49.3428,8.1669,Le Quartier-Hornbach
49.3429,8.1669,Le Quartier-Hornbach
49.3461,8.1669,Hanns-Fay-Straße
49.3473,8.1669,Otto-Dill-Straße
49.348,8.1669,Sandfeldweg
49.3504,8.1669,Branchweilerhofstraße
49.3506,8.1669,Branchweilerhofstraße
49.3507,8.1669,Branchweilerhofstraße
49.3508,8.1669,Branchweilerhofstraße
49.3509,8.1669,Branchweilerhofstraße
49.3348,8.167,B 39
49.3422,8.167,Le Quartier-Hornbach
49.3423,8.167,Le Quartier-Hornbach
49.343,8.167,Le Quartier-Hornbach
49.3432,8.167,Le Quartier-Hornbach
49.3461,8.167,Hanns-Fay-Straße
49.3472,8.167,Otto-Dill-Straße
49.3473,8.167,Otto-Dill-Straße
49.3481,8.167,Sandfeldweg
49.3503,8.167,Branchweilerhofstraße
49.3509,8.167,Branchweilerhofstraße
49.3348,8.1671,B 39
49.3407,8.1671,Le Quartier-Hornbach
49.3433,8.1671,Le Quartier-Hornbach
49.3435,8.1671,Le Quartier-Hornbach
49.3463,8.1671,Otto-Dill-Straße
49.3465,8.1671,Otto-Dill-Straße
49.3466,8.1671,Otto-Dill-Straße
49.3467,8.1671,Otto-Dill-Straße
49.3469,8.1671,Otto-Dill-Straße
49.3471,8.1671,Otto-Dill-Straße
49.3472,8.1671,Otto-Dill-Straße
49.348,8.1671,Sandfeldweg
49.3483,8.1671,Berliner Straße
49.3503,8.1671,Berliner Straße
49.3504,8.1671,Berliner Straße
49.3506,8.1671,Branchweilerhofstraße
49.3508,8.1671,Branchweilerhofstraße
49.3509,8.1671,Branchweilerhofstraße
49.3596,8.1671,B 38
49.3676,8.1671,An der Eselshaut
49.3347,8.1672,B 39
49.3437,8.1672,Le Quartier-Hornbach
49.3468,8.1672,Otto-Dill-Straße
